iid;title;year;Children's;Comedy;Animation;Fantasy;Adventure;Romance;Drama;Thriller;Crime;Action;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
2699;Drowning Mona;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Danny DeVito,Jamie Lee Curtis;
2700;Next Best Thing;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2701;What Planet Are You From?;1999;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;John Goodman;
2702;Beyond the Mat;1999;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2703;Ghost Dog: The Way of the Samurai;1999;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
2704;Year My Voice Broke;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2705;Splendor in the Grass;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2706;My Tutor;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2707;Killing of Sister George;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2708;Key Largo;1939;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;;;
2709;Jail Bait;1949;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
2710;For All Mankind;1989;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2711;Cross of Iron;1969;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
2712;Bride of the Monster;1949;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
2713;Born Yesterday;1949;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;William Holden;
2714;Birdy;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;Matthew Modine,Nicolas Cage;
2715;And God Created Woman;1979;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2716;Blood Feast;1959;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2717;Charlie, the Lonesome Cougar;1959;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2718;Never Cry Wolf;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2719;Perils of Pauline;1939;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2720;Raisin in the Sun;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2721;Two Thousand Maniacs!;1959;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2722;Mission to Mars;1999;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;Tim Robbins;
2723;Ninth Gate;1999;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2724;East-West;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Catherine Deneuve;
2725;Defending Your Life;1989;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2726;Breaking Away;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Dennis Quaid;
2727;Hoosiers;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Gene Hackman;
2728;Bull Durham;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Kevin Costner,Susan Sarandon,Tim Robbins;
2729;Dog Day Afternoon;1969;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;Sidney Lumet;;
2730;American Graffiti;1969;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Richard Dreyfuss;George Lucas
2731;Asphalt Jungle;1949;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;;;
2732;Searchers;1949;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
2733;Where Eagles Dare;1969;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;;;
2734;Devil's Brigade;1959;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;William Holden;
2735;Big Country;1949;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;;Gregory Peck,Charlton Heston;
2736;Betrayed;1979;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2737;Bound for Glory;1969;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2738;Bridge at Remagen;1969;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;;;
2739;Daughters of the Dust;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2740;Destination Moon;1949;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2741;On the Beach;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Gregory Peck;
2742;Taking of Pelham One Two Three;1969;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;Walter Matthau;
2743;Volunteers;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks;
2744;JFK;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;;;
2745;Who's Harry Crumb?;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2746;Harry and the Hendersons;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2747;Let's Get Harry;1979;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2748;Shanghai Surprise;1979;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2749;Who's That Girl?;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2750;She-Devil;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Meryl Streep;
2751;Date with an Angel;1979;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2752;Blind Date;1979;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Bruce Willis;
2753;Nadine;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jeff Bridges;
2754;Muppet Movie;1979;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2755;Great Muppet Caper;1979;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2756;Muppets Take Manhattan;1979;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2757;Sesame Street Presents Follow That Bird;1979;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2758;We're Back! A Dinosaur's Story;1989;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Goodman;
2759;Baby... Secret of the Lost Legend;1979;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2760;Turtle Diary;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2761;Raise the Titanic;1979;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2762;Titanic;1949;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2763;Night to Remember;1949;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2764;Captain Horatio Hornblower;1949;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;;Gregory Peck;
2765;Erin Brockovich;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Julia Roberts;
2766;Final Destination;1999;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2767;Bear;1979;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2768;Love Is a Many-Splendored Thing;1949;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;William Holden;
2769;Mirror;1969;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2770;Trial;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2771;Crimson Pirate;1949;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2772;Thelma & Louise;1989;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;Susan Sarandon,Harvey Keitel;
2773;Something for Everyone;1969;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2774;...And Justice for All;1979;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Al Pacino,Jack Warden;
2775;Animal House;1969;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;Harold Ramis
2776;She's Gotta Have It;1979;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;;Spike Lee
2777;School Daze;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;;Spike Lee
2778;Do the Right Thing;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;;Spike Lee
2779;Mo' Better Blues;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;Denzel Washington,Wesley Snipes;Spike Lee
2780;Jungle Fever;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;Spike Lee;Wesley Snipes;Spike Lee
2781;Coogan's Bluff;1959;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;Clint Eastwood;
2782;Champ;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jon Voight,Faye Dunaway,Jack Warden;
2783;Creature Comforts;1989;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2784;Death Wish;1969;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2785;Death Wish II;1979;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2786;Death Wish 3;1979;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2787;Death Wish 4: The Crackdown;1979;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2788;Death Wish V: The Face of Death;1989;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2789;Double Indemnity;1939;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;;;Billy Wilder
2790;Dying Young;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;Joel Schumacher;Julia Roberts,Vincent D'Onofrio;
2791;Cool as Ice;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2792;Teenage Mutant Ninja Turtles;1989;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2793;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;1989;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2794;Teenage Mutant Ninja Turtles III;1989;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2795;Red Dawn;1979;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;;;
2796;Band of the Hand;1979;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2797;Bloodsport;1979;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2798;Eyes of Laura Mars;1969;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;;Faye Dunaway,Tommy Lee Jones;John Carpenter,John Carpenter
2799;Funny Bones;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Oliver Platt;
2800;Good Earth;1929;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2801;Good Morning, Vietnam;1979;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;Barry Levinson;Robin Williams;
2802;Good Mother;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Diane Keaton,Liam Neeson;
2803;Grumpy Old Men;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Lemmon,Walter Matthau;
2804;Guess Who's Coming to Dinner;1959;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2805;Romeo Must Die;1999;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;;;
2806;Here on Earth;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2807;Whatever It Takes;1999;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2808;Color of Paradise;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2809;Waking the Dead;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2810;Gothic;1979;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Gabriel Byrne;
2811;Lord of the Flies;1959;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2812;Modern Times;1929;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;Charles Chaplin
2813;Solar Crisis;1989;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
2814;That's Life!;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jack Lemmon;
2815;Heart and Souls;1989;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2816;Hud;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;;Paul Newman;
2817;Hustler;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Paul Newman;
2818;Inherit the Wind;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2819;Dersu Uzala;1969;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2820;Close Encounters of the Third Kind;1969;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;Steven Spielberg;Richard Dreyfuss;
2821;Jonah Who Will Be 25 in the Year 2000;1969;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2822;Retroactive;1989;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
2823;Place in the Sun;1949;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2824;Jacob's Ladder;1989;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;;Tim Robbins;
2825;Empire Records;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2826;Bamba, La;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2827;Ladyhawke;1979;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Richard Donner;Matthew Broderick,Michelle Pfeiffer;
2828;Lucas;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2829;High Fidelity;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Cusack;
2830;Road to El Dorado;1999;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Kevin Kline,Kenneth Branagh;
2831;Skulls;1999;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2832;Dorado, El;1959;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
2833;Hideous Sun Demon;1959;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
2834;Hook;1989;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Steven Spielberg;Dustin Hoffman,Robin Williams,Julia Roberts;
2835;Horror Express;1969;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2836;My Chauffeur;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2837;Son of the Sheik;1919;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2838;True Grit;1969;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
2839;Roadside Prophets;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2840;Madame Sousatzka;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2841;Max Dugan Returns;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Donald Sutherland,Matthew Broderick;Neil Simon
2842;Midnight Express;1969;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2843;Misery;1989;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;Rob Reiner;;Stephen King,William Goldman
2844;Mr. Saturday Night;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;Lowell Ganz,Babaloo Mandel
2845;Murphy's Romance;1979;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2846;My Life;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Michael Keaton,Nicole Kidman;
2847;Solaris;1969;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;;;
2848;Network;1969;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Sidney Lumet;Faye Dunaway,William Holden,Robert Duvall;
2849;No Way Out;1979;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Kevin Costner,Gene Hackman;
2850;North Dallas Forty;1979;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Nick Nolte;
2851;Odd Couple;1959;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Lemmon,Walter Matthau;Neil Simon,Neil Simon
2852;Outlaw Josey Wales;1969;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;Clint Eastwood;Clint Eastwood;
2853;Black and White;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2854;Frequency;1999;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Dennis Quaid;
2855;Ready to Rumble;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Oliver Platt;
2856;Return to Me;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2857;Rules of Engagement;1999;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Tommy Lee Jones,Samuel L. Jackson;
2858;Joe Gould's Secret;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2859;Me Myself I;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2860;Bell, Book and Candle;1949;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;James Stewart,Jack Lemmon;
2861;End of Violence;1989;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Bill Pullman;
2862;Force 10 from Navarone;1969;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;;Harrison Ford;
2863;How to Stuff a Wild Bikini;1959;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2864;Mystery Train;1989;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
2865;Arthur;1979;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2866;Bachelor Party;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks;Neal Israel,Pat Proft
2867;Parenthood;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Ron Howard;Steve Martin,Dianne Wiest;Lowell Ganz,Babaloo Mandel,Lowell Ganz,Babaloo Mandel
2868;Predator;1979;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;;Arnold Schwarzenegger;
2869;Prince of Tides;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Nick Nolte;
2870;Postman Always Rings Twice;1979;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;Jack Nicholson,Jessica Lange;David Mamet
2871;All the Vermeers in New York;1989;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2872;Freedom for Us;1929;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2873;28 Days;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Sandra Bullock;
2874;American Psycho;1999;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
2875;Keeping the Faith;1999;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Anne Bancroft;
2876;Where the Money Is;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Paul Newman;
2877;East is East;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2878;Filth and the Fury;1999;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2879;Passion of Mind;1999;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
2880;Diner;1979;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Barry Levinson;Kevin Bacon;
2881;Shakes the Clown;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2882;Cabaret;1969;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;;;
2883;What Ever Happened to Baby Jane?;1959;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2884;Prick Up Your Ears;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Gary Oldman;
2885;Auntie Mame;1949;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2886;Guys and Dolls;1949;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2887;Hunger;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;Catherine Deneuve,Susan Sarandon;
2888;Marathon Man;1969;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Dustin Hoffman;William Goldman,William Goldman
2889;Caddyshack;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Chevy Chase;Harold Ramis
2890;Gossip;1999;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2891;Love and Basketball;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
2892;U-571;1999;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;Bill Paxton,Harvey Keitel;
2893;Virgin Suicides;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;James Woods,Kathleen Turner;
2894;Jennifer 8;1989;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;Andy Garcia;
2895;Limelight;1949;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;Charles Chaplin,Charles Chaplin
2896;Committed;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2897;Crow: Salvation;1999;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;;;
2898;Flintstones in Viva Rock Vegas;1999;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2899;Where the Heart Is;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Joan Cusack;Lowell Ganz,Babaloo Mandel
2900;Big Kahuna;1999;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2901;Bossa Nova;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2902;Smiling Fish and Goat on Fire;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2903;Idiots;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2904;Time Code;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2905;Carnosaur;1989;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
2906;Carnosaur 2;1989;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
2907;Carnosaur 3: Primal Species;1989;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
2908;Hidden;1979;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;;;
2909;Two Moon Juction;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2910;Gladiator;1999;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
2911;I Dreamed of Africa;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2912;Up at the Villa;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Anne Bancroft;
2913;Human Traffic;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2914;Breathless;1979;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;;Richard Gere;
2915;Great Locomotive Chase;1949;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
2916;Idolmaker;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2917;Inferno;1979;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2918;King of Marvin Gardens;1969;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;Jack Nicholson;
2919;Lords of Flatbush;1969;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Sylvester Stallone;Sylvester Stallone
2920;Mr. Mom;1979;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Michael Keaton;John Hughes
2921;Battlefield Earth;1999;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;;John Travolta;
2922;Center Stage;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2923;Screwed;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Danny DeVito;
2924;Whipped;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2925;Hamlet;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;William Shakespeare
2926;Anchors Aweigh;1939;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2927;Blue Hawaii;1959;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2928;G. I. Blues;1959;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2929;Gypsy;1959;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2930;King Creole;1949;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;Walter Matthau;
2931;On the Town;1949;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2932;Pee-wee's Big Adventure;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2933;Roustabout;1959;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2934;Saludos Amigos;1939;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2935;Slipper and the Rose;1969;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
